input_protein,input_ligand,input_docking_grid,output_ligand_name,output_ligand_dir2
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7W6F/7W6F_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7W6F/7W6F_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7W6F/7W6F_ligand_docking_grid_boxsize10.json,7W6F,posebustersv1_predict_sdf_boxsize10/7W6F
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WCF/7WCF_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WCF/7WCF_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WCF/7WCF_ligand_docking_grid_boxsize10.json,7WCF,posebustersv1_predict_sdf_boxsize10/7WCF
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WDT/7WDT_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WDT/7WDT_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WDT/7WDT_ligand_docking_grid_boxsize10.json,7WDT,posebustersv1_predict_sdf_boxsize10/7WDT
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WJB/7WJB_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WJB/7WJB_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WJB/7WJB_ligand_docking_grid_boxsize10.json,7WJB,posebustersv1_predict_sdf_boxsize10/7WJB
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WKL/7WKL_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WKL/7WKL_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WKL/7WKL_ligand_docking_grid_boxsize10.json,7WKL,posebustersv1_predict_sdf_boxsize10/7WKL
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WL4/7WL4_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WL4/7WL4_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WL4/7WL4_ligand_docking_grid_boxsize10.json,7WL4,posebustersv1_predict_sdf_boxsize10/7WL4
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WN5/7WN5_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WN5/7WN5_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WN5/7WN5_ligand_docking_grid_boxsize10.json,7WN5,posebustersv1_predict_sdf_boxsize10/7WN5
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WPW/7WPW_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WPW/7WPW_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WPW/7WPW_ligand_docking_grid_boxsize10.json,7WPW,posebustersv1_predict_sdf_boxsize10/7WPW
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WQQ/7WQQ_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WQQ/7WQQ_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WQQ/7WQQ_ligand_docking_grid_boxsize10.json,7WQQ,posebustersv1_predict_sdf_boxsize10/7WQQ
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WUX/7WUX_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WUX/7WUX_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WUX/7WUX_ligand_docking_grid_boxsize10.json,7WUX,posebustersv1_predict_sdf_boxsize10/7WUX
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WUY/7WUY_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WUY/7WUY_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WUY/7WUY_ligand_docking_grid_boxsize10.json,7WUY,posebustersv1_predict_sdf_boxsize10/7WUY
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WY1/7WY1_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WY1/7WY1_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7WY1/7WY1_ligand_docking_grid_boxsize10.json,7WY1,posebustersv1_predict_sdf_boxsize10/7WY1
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7X5N/7X5N_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7X5N/7X5N_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7X5N/7X5N_ligand_docking_grid_boxsize10.json,7X5N,posebustersv1_predict_sdf_boxsize10/7X5N
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7X9K/7X9K_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7X9K/7X9K_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7X9K/7X9K_ligand_docking_grid_boxsize10.json,7X9K,posebustersv1_predict_sdf_boxsize10/7X9K
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XBV/7XBV_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XBV/7XBV_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XBV/7XBV_ligand_docking_grid_boxsize10.json,7XBV,posebustersv1_predict_sdf_boxsize10/7XBV
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XEK/7XEK_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XEK/7XEK_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XEK/7XEK_ligand_docking_grid_boxsize10.json,7XEK,posebustersv1_predict_sdf_boxsize10/7XEK
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XFA/7XFA_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XFA/7XFA_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XFA/7XFA_ligand_docking_grid_boxsize10.json,7XFA,posebustersv1_predict_sdf_boxsize10/7XFA
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XG5/7XG5_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XG5/7XG5_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XG5/7XG5_ligand_docking_grid_boxsize10.json,7XG5,posebustersv1_predict_sdf_boxsize10/7XG5
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XI7/7XI7_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XI7/7XI7_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XI7/7XI7_ligand_docking_grid_boxsize10.json,7XI7,posebustersv1_predict_sdf_boxsize10/7XI7
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XIJ/7XIJ_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XIJ/7XIJ_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XIJ/7XIJ_ligand_docking_grid_boxsize10.json,7XIJ,posebustersv1_predict_sdf_boxsize10/7XIJ
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XJN/7XJN_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XJN/7XJN_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XJN/7XJN_ligand_docking_grid_boxsize10.json,7XJN,posebustersv1_predict_sdf_boxsize10/7XJN
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XPO/7XPO_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XPO/7XPO_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XPO/7XPO_ligand_docking_grid_boxsize10.json,7XPO,posebustersv1_predict_sdf_boxsize10/7XPO
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XQZ/7XQZ_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XQZ/7XQZ_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XQZ/7XQZ_ligand_docking_grid_boxsize10.json,7XQZ,posebustersv1_predict_sdf_boxsize10/7XQZ
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XRL/7XRL_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XRL/7XRL_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7XRL/7XRL_ligand_docking_grid_boxsize10.json,7XRL,posebustersv1_predict_sdf_boxsize10/7XRL
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7YZU/7YZU_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7YZU/7YZU_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7YZU/7YZU_ligand_docking_grid_boxsize10.json,7YZU,posebustersv1_predict_sdf_boxsize10/7YZU
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7Z1Q/7Z1Q_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7Z1Q/7Z1Q_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7Z1Q/7Z1Q_ligand_docking_grid_boxsize10.json,7Z1Q,posebustersv1_predict_sdf_boxsize10/7Z1Q
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7Z2O/7Z2O_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7Z2O/7Z2O_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7Z2O/7Z2O_ligand_docking_grid_boxsize10.json,7Z2O,posebustersv1_predict_sdf_boxsize10/7Z2O
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7Z7F/7Z7F_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7Z7F/7Z7F_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7Z7F/7Z7F_ligand_docking_grid_boxsize10.json,7Z7F,posebustersv1_predict_sdf_boxsize10/7Z7F
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZCC/7ZCC_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZCC/7ZCC_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZCC/7ZCC_ligand_docking_grid_boxsize10.json,7ZCC,posebustersv1_predict_sdf_boxsize10/7ZCC
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZDY/7ZDY_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZDY/7ZDY_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZDY/7ZDY_ligand_docking_grid_boxsize10.json,7ZDY,posebustersv1_predict_sdf_boxsize10/7ZDY
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZF0/7ZF0_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZF0/7ZF0_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZF0/7ZF0_ligand_docking_grid_boxsize10.json,7ZF0,posebustersv1_predict_sdf_boxsize10/7ZF0
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZHP/7ZHP_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZHP/7ZHP_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZHP/7ZHP_ligand_docking_grid_boxsize10.json,7ZHP,posebustersv1_predict_sdf_boxsize10/7ZHP
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZL5/7ZL5_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZL5/7ZL5_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZL5/7ZL5_ligand_docking_grid_boxsize10.json,7ZL5,posebustersv1_predict_sdf_boxsize10/7ZL5
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZOC/7ZOC_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZOC/7ZOC_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZOC/7ZOC_ligand_docking_grid_boxsize10.json,7ZOC,posebustersv1_predict_sdf_boxsize10/7ZOC
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZTL/7ZTL_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZTL/7ZTL_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZTL/7ZTL_ligand_docking_grid_boxsize10.json,7ZTL,posebustersv1_predict_sdf_boxsize10/7ZTL
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZU2/7ZU2_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZU2/7ZU2_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZU2/7ZU2_ligand_docking_grid_boxsize10.json,7ZU2,posebustersv1_predict_sdf_boxsize10/7ZU2
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZXV/7ZXV_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZXV/7ZXV_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZXV/7ZXV_ligand_docking_grid_boxsize10.json,7ZXV,posebustersv1_predict_sdf_boxsize10/7ZXV
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZXZ/7ZXZ_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZXZ/7ZXZ_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZXZ/7ZXZ_ligand_docking_grid_boxsize10.json,7ZXZ,posebustersv1_predict_sdf_boxsize10/7ZXZ
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZYS/7ZYS_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZYS/7ZYS_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZYS/7ZYS_ligand_docking_grid_boxsize10.json,7ZYS,posebustersv1_predict_sdf_boxsize10/7ZYS
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZZB/7ZZB_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZZB/7ZZB_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZZB/7ZZB_ligand_docking_grid_boxsize10.json,7ZZB,posebustersv1_predict_sdf_boxsize10/7ZZB
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZZW/7ZZW_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZZW/7ZZW_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ZZW/7ZZW_ligand_docking_grid_boxsize10.json,7ZZW,posebustersv1_predict_sdf_boxsize10/7ZZW
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8A1H/8A1H_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8A1H/8A1H_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8A1H/8A1H_ligand_docking_grid_boxsize10.json,8A1H,posebustersv1_predict_sdf_boxsize10/8A1H
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8A2D/8A2D_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8A2D/8A2D_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8A2D/8A2D_ligand_docking_grid_boxsize10.json,8A2D,posebustersv1_predict_sdf_boxsize10/8A2D
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AAU/8AAU_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AAU/8AAU_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AAU/8AAU_ligand_docking_grid_boxsize10.json,8AAU,posebustersv1_predict_sdf_boxsize10/8AAU
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8ACL/8ACL_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8ACL/8ACL_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8ACL/8ACL_ligand_docking_grid_boxsize10.json,8ACL,posebustersv1_predict_sdf_boxsize10/8ACL
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AEM/8AEM_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AEM/8AEM_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AEM/8AEM_ligand_docking_grid_boxsize10.json,8AEM,posebustersv1_predict_sdf_boxsize10/8AEM
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AEU/8AEU_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AEU/8AEU_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AEU/8AEU_ligand_docking_grid_boxsize10.json,8AEU,posebustersv1_predict_sdf_boxsize10/8AEU
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AIE/8AIE_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AIE/8AIE_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AIE/8AIE_ligand_docking_grid_boxsize10.json,8AIE,posebustersv1_predict_sdf_boxsize10/8AIE
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AIJ/8AIJ_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AIJ/8AIJ_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AIJ/8AIJ_ligand_docking_grid_boxsize10.json,8AIJ,posebustersv1_predict_sdf_boxsize10/8AIJ
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AJX/8AJX_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AJX/8AJX_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AJX/8AJX_ligand_docking_grid_boxsize10.json,8AJX,posebustersv1_predict_sdf_boxsize10/8AJX
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AP0/8AP0_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AP0/8AP0_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AP0/8AP0_ligand_docking_grid_boxsize10.json,8AP0,posebustersv1_predict_sdf_boxsize10/8AP0
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AQL/8AQL_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AQL/8AQL_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AQL/8AQL_ligand_docking_grid_boxsize10.json,8AQL,posebustersv1_predict_sdf_boxsize10/8AQL
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AUH/8AUH_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AUH/8AUH_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AUH/8AUH_ligand_docking_grid_boxsize10.json,8AUH,posebustersv1_predict_sdf_boxsize10/8AUH
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AY3/8AY3_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AY3/8AY3_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8AY3/8AY3_ligand_docking_grid_boxsize10.json,8AY3,posebustersv1_predict_sdf_boxsize10/8AY3
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8B8H/8B8H_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8B8H/8B8H_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8B8H/8B8H_ligand_docking_grid_boxsize10.json,8B8H,posebustersv1_predict_sdf_boxsize10/8B8H
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8BN6/8BN6_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8BN6/8BN6_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8BN6/8BN6_ligand_docking_grid_boxsize10.json,8BN6,posebustersv1_predict_sdf_boxsize10/8BN6
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8BOM/8BOM_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8BOM/8BOM_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8BOM/8BOM_ligand_docking_grid_boxsize10.json,8BOM,posebustersv1_predict_sdf_boxsize10/8BOM
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8BPL/8BPL_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8BPL/8BPL_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8BPL/8BPL_ligand_docking_grid_boxsize10.json,8BPL,posebustersv1_predict_sdf_boxsize10/8BPL
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8BRO/8BRO_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8BRO/8BRO_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8BRO/8BRO_ligand_docking_grid_boxsize10.json,8BRO,posebustersv1_predict_sdf_boxsize10/8BRO
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8BTI/8BTI_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8BTI/8BTI_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8BTI/8BTI_ligand_docking_grid_boxsize10.json,8BTI,posebustersv1_predict_sdf_boxsize10/8BTI
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8C3N/8C3N_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8C3N/8C3N_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8C3N/8C3N_ligand_docking_grid_boxsize10.json,8C3N,posebustersv1_predict_sdf_boxsize10/8C3N
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8C5D/8C5D_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8C5D/8C5D_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8C5D/8C5D_ligand_docking_grid_boxsize10.json,8C5D,posebustersv1_predict_sdf_boxsize10/8C5D
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8C5M/8C5M_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8C5M/8C5M_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8C5M/8C5M_ligand_docking_grid_boxsize10.json,8C5M,posebustersv1_predict_sdf_boxsize10/8C5M
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8C7Y/8C7Y_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8C7Y/8C7Y_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8C7Y/8C7Y_ligand_docking_grid_boxsize10.json,8C7Y,posebustersv1_predict_sdf_boxsize10/8C7Y
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8CGC/8CGC_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8CGC/8CGC_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8CGC/8CGC_ligand_docking_grid_boxsize10.json,8CGC,posebustersv1_predict_sdf_boxsize10/8CGC
